y_test,y_pred_5,y_pred_10,y_pred_20,y_pred_avg_only
11275,17565.6,19681.6,19110.9,26354.7542997543
5440,18321.4,12963.9,11209.3,28684.284968495176
40686,34058.2,35678.3,37657.85,28481.303482587064
12671,22573.6,20935.7,19602.5,23680.93417721519
30904,32907.0,34393.7,34756.0,38739.375
35843,36381.2,33485.7,31477.4,22112.456790123455
28448,36342.4,38129.6,35265.05,31370.958637469586
12700,17400.2,17005.1,16291.2,26653.651219512194
12901,16737.2,19189.8,18629.5,26354.7542997543
38626,37017.8,35898.1,37715.8,28481.303482587064
35011,38495.2,35891.0,35408.7,34868.50617283951
9351,19165.6,13170.8,10959.8,28684.284968495176
11080,21432.8,18407.6,19396.65,23680.93417721519
37193,34150.0,34707.9,34577.9,38739.375
22087,27050.8,28485.1,28437.6,26535.75314861461
30816,34444.6,37275.3,34972.2,31370.958637469586
38804,35611.2,33046.4,32547.0,22112.456790123455
47874,49006.8,49355.3,47890.5,47389.4688221709
30629,33022.2,34635.9,34627.55,32273.78504672897
16359,22599.4,24130.1,23274.7,27114.194029850747
34972,34477.0,34054.1,34547.95,35912.12895377129
30030,35006.0,33033.6,33419.15,28684.284968495176
8268,18945.8,13335.6,11136.55,28684.284968495176
43280,35965.8,33891.7,33668.0,22112.456790123455
36883,34263.2,37416.1,35354.85,31370.958637469586
30644,33952.0,32762.3,33323.85,28684.284968495176
32834,37432.8,34864.4,37276.5,28481.303482587064
29019,32816.0,33687.9,34010.4,38739.375
35164,39091.6,36036.4,35231.6,34868.50617283951
12714,15736.0,16681.0,18270.0,26354.7542997543
23021,24576.4,26933.0,28202.4,26535.75314861461
26670,31201.6,33680.4,34140.05,32273.78504672897
15463,16698.8,16484.6,16084.7,26653.651219512194
53432,50847.4,49566.9,48209.05,47389.4688221709
35406,35133.8,34012.6,34859.85,35912.12895377129
16560,22592.4,22365.6,23002.9,27114.194029850747
12725,14051.8,15925.7,17900.8,26354.7542997543
25444,25260.4,26569.5,28193.55,26535.75314861461
10009,14451.4,16251.9,16015.6,26653.651219512194
30872,30339.0,32833.4,33917.05,32273.78504672897
30293,36819.0,35648.8,34941.4,34868.50617283951
19036,22090.2,21912.2,22545.75,27114.194029850747
7823,7823.0,7823.0,7823.0,28684.284968495176
33927,35080.6,33964.9,34797.2,35912.12895377129
33015,24931.4,25698.0,26382.6,20644.8
33459,26935.0,31664.3,30606.85,37359.625310173695
10459,10490.6,11971.0,12560.45,28684.284968495176
32055,33747.0,36095.2,34689.55,34868.50617283951
22622,27383.6,26006.1,26365.5,28684.284968495176
35390,30178.2,30983.3,26308.95,31153.133971291867
41677,36006.8,35969.4,33465.2,33761.706024096384
12380,16769.0,15813.0,14557.7,15167.78431372549
24333,15490.8,17023.6,16251.7,26653.651219512194
38467,34466.2,37026.4,35496.25,31370.958637469586
31230,30339.2,32976.5,33676.15,32273.78504672897
36434,35194.0,34355.4,34795.25,35912.12895377129
45669,46466.2,44070.6,40893.8,42755.568292682925
33328,34206.2,33884.3,31694.7,33429.135802469136
7308,8462.4,11352.1,12353.65,28684.284968495176
44977,39586.2,37824.9,34357.05,33761.706024096384
16823,15582.4,16295.5,14364.45,15167.78431372549
38049,34843.0,34630.8,32268.35,33429.135802469136
43027,29689.0,31502.2,31018.6,37359.625310173695
29458,24817.4,26792.0,26391.4,20644.8
35233,33551.2,35595.2,34071.8,34868.50617283951
34078,30695.8,32534.6,33683.25,32273.78504672897
29689,18438.8,17909.1,16884.95,26653.651219512194
45905,46713.4,44654.9,40947.85,42755.568292682925
31621,29513.4,25592.1,26137.4,28684.284968495176
33301,24213.0,20634.0,20236.5,23710.322580645163
33661,31162.8,31308.5,27081.35,31153.133971291867
11910,9304.2,11298.1,12013.05,28684.284968495176
43857,35694.2,37042.8,36364.4,31370.958637469586
36672,35482.2,34774.3,35073.2,35912.12895377129
27498,30855.6,30270.3,27327.5,31153.133971291867
36471,35577.6,35052.0,32328.6,33429.135802469136
27515,30608.0,29780.9,30609.15,37359.625310173695
38906,32351.2,32686.7,34190.45,32273.78504672897
18481,19595.0,18497.6,17144.9,26653.651219512194
32154,27748.2,27374.5,26539.55,20644.8
32442,33037.4,35766.3,33277.35,34868.50617283951
44142,46153.8,44947.0,41419.9,42755.568292682925
25560,29531.4,25510.3,25704.4,28684.284968495176
41002,42177.4,37911.6,35027.1,33761.706024096384
23959,26103.6,20310.9,20363.55,23710.322580645163
10902,9847.0,11435.9,11591.0,28684.284968495176
40513,38107.2,37224.8,37128.0,31370.958637469586
18093,15596.4,16713.1,14655.9,15167.78431372549
36581,35804.0,35140.5,35215.5,35912.12895377129
23096,30189.2,29118.7,29990.65,37359.625310173695
22003,28850.4,26466.0,27121.2,26118.927860696516
9123,9940.4,10835.1,11380.25,28684.284968495176
14635,24299.0,19893.1,20118.65,23710.322580645163
20694,32636.4,34083.8,31823.1,33429.135802469136
16980,21303.0,20797.0,18974.45,22258.11192214112
42192,41033.6,43152.1,42245.5,40792.543269230766
13141,24504.6,24908.3,24841.85,28684.284968495176
25467,29973.4,30212.7,27607.35,31153.133971291867
26769,38944.6,36920.4,35216.2,33761.706024096384
27084,32721.0,32301.3,33069.75,28684.284968495176
18205,26517.0,26111.9,25825.65,20644.8
38380,37675.8,39315.1,39351.25,31962.048387096773
20294,29478.2,28157.5,29680.9,37359.625310173695
23093,25663.0,25923.9,27043.7,26118.927860696516
17074,21893.0,20305.7,20298.0,23710.322580645163
9065,9661.6,10076.1,10896.45,28684.284968495176
20897,29887.8,32076.4,31360.2,33429.135802469136
39105,44258.6,44756.1,41771.9,42755.568292682925
15260,21640.8,24272.1,23833.5,28684.284968495176
41083,40182.0,42460.7,41923.25,40792.543269230766
26362,29675.6,29831.9,27735.75,31153.133971291867
19387,15535.8,20185.5,20640.5,24111.288220551378
37940,38473.0,36738.8,34890.95,33761.706024096384
13503,20642.0,19362.7,19007.6,22258.11192214112
32948,32153.8,31949.6,32978.75,28684.284968495176
23476,27261.6,25609.2,26071.15,20644.8
37449,36829.2,39572.1,39112.85,31962.048387096773
23543,24453.0,25955.7,26991.95,26118.927860696516
13622,20518.2,20174.2,20302.1,23710.322580645163
28302,28258.0,29218.1,28167.15,31153.133971291867
19550,26696.4,26815.7,29559.75,37359.625310173695
40141,38165.8,37086.3,34926.7,33761.706024096384
7273,9654.6,9058.5,10832.1,28684.284968495176
22649,27752.0,30979.1,31226.4,33429.135802469136
38033,42570.8,44125.0,41889.85,42755.568292682925
42512,41338.2,41916.1,41795.05,40792.543269230766
15231,14717.6,19452.6,20839.35,24111.288220551378
14846,20085.6,23734.6,23338.25,28684.284968495176
30259,30193.0,32456.1,32716.55,28684.284968495176
24671,25592.8,25262.1,26385.05,20644.8
14335,18566.6,18117.3,18871.05,22258.11192214112
34308,35889.8,38716.2,38729.5,31962.048387096773
36137,40664.4,43565.3,41641.7,42755.568292682925
26197,25381.6,30112.3,31368.6,33429.135802469136
16495,17060.4,23286.9,23130.0,28684.284968495176
24407,24582.6,24700.0,26511.6,20644.8
37403,31667.6,33336.8,32487.65,28684.284968495176
19454,20201.0,17790.7,19737.85,23680.93417721519
41820,36866.4,35089.0,37471.85,28481.303482587064
41419,41875.0,41674.4,41664.6,40792.543269230766
20991,16435.6,20032.9,21184.75,24111.288220551378
8168,13943.4,15541.3,14537.2,15167.78431372549
39378,35979.0,38371.3,38915.6,31962.048387096773
39962,33451.0,34247.5,34371.9,38739.375
31604,32325.4,35708.5,33183.6,34868.50617283951
39474,38688.0,35302.8,37958.3,28481.303482587064
16912,14315.2,14007.8,11711.45,28684.284968495176
32183,16359.6,17534.0,18122.35,26354.7542997543
33136,18611.0,20143.7,20461.15,23680.93417721519
46194,42680.0,42045.7,42315.9,40792.543269230766
43176,28480.0,28341.9,28845.8,26535.75314861461
17706,17360.0,19733.4,21343.6,24111.288220551378
28197,19709.4,22567.2,22659.65,27114.194029850747
50431,50390.8,49835.1,48598.95,47389.4688221709
22627,23484.2,26195.3,26720.9,26118.927860696516
10049,13102.6,15164.9,14279.5,15167.78431372549
25521,18605.4,19298.7,19086.95,22258.11192214112
42837,38470.4,38388.7,39221.55,31962.048387096773
36809,30107.4,29274.2,28882.4,26535.75314861461
45538,43349.2,42191.4,42690.25,40792.543269230766
23581,20746.6,22504.0,22621.25,27114.194029850747
35994,34614.4,34404.5,34722.25,38739.375
34939,22256.0,22506.9,21839.55,23680.93417721519
19800,14586.6,15677.8,14601.3,15167.78431372549
9626,9919.4,13986.9,11782.0,28684.284968495176
34248,20954.2,19259.9,19111.4,26354.7542997543
42529,39056.6,36557.4,37951.95,28481.303482587064
26179,19303.6,20469.5,18934.1,22258.11192214112
51813,50328.6,50265.9,48831.45,47389.4688221709
21781,22609.4,26034.0,26532.95,26118.927860696516
35278,33322.4,35070.7,33567.9,34868.50617283951
31761,21015.2,20214.9,22224.95,24111.288220551378
39374,33564.8,30307.8,29468.25,26535.75314861461
42893,39373.0,38524.4,39478.4,31962.048387096773
9314,10694.2,14507.8,11027.55,28684.284968495176
25064,23386.8,20062.0,19692.35,26354.7542997543
37040,38739.4,37878.6,37660.9,28481.303482587064
30682,33047.8,33397.4,33773.15,34868.50617283951
42125,49135.0,49613.7,48643.45,47389.4688221709
24802,23169.2,26009.8,26742.15,26118.927860696516
34525,35338.6,34122.8,34832.6,38739.375
15046,20147.0,17841.4,21956.8,24111.288220551378
35801,36120.8,30348.6,29047.05,26535.75314861461
46958,44524.2,42353.1,43055.8,40792.543269230766
42531,40389.4,38609.3,39518.7,31962.048387096773
23064,22087.6,22343.5,22599.35,27114.194029850747
12940,13810.0,14696.2,14561.2,15167.78431372549
2467,2467.0,2467.0,2467.0,28684.284968495176
8471,18196.6,17447.7,17014.25,26653.651219512194
18595,22269.6,23966.3,26450.7,26118.927860696516
2630,9350.0,14257.8,10916.75,28684.284968495176
11231,19347.0,17032.3,21193.1,24111.288220551378
19166,34865.2,30062.8,28994.5,26535.75314861461
29719,33843.8,33996.9,34572.0,38739.375
48760,45773.8,43556.0,43482.05,40792.543269230766
37091,46978.4,47992.6,48243.1,47389.4688221709
9942,12179.8,13888.1,14284.25,15167.78431372549
27273,33494.6,33155.3,33920.75,38739.375
4028,8502.0,13723.9,10801.65,28684.284968495176
38166,39805.8,38619.3,37483.5,28481.303482587064
28533,31707.8,32629.5,33913.55,34868.50617283951
13367,17822.2,17128.9,20982.55,24111.288220551378
20220,30274.0,29377.0,28887.05,26535.75314861461
49217,47333.4,44604.2,44104.3,40792.543269230766
28163,31134.8,32292.9,33319.65,38739.375
12954,22312.6,22443.1,22104.85,23680.93417721519
53222,46936.4,48891.9,48300.6,47389.4688221709
32639,33545.0,32373.3,34495.7,32273.78504672897
21123,23000.2,22796.3,22574.25,27114.194029850747
30963,34915.4,35024.6,34919.85,35912.12895377129
38254,38203.6,35359.0,34201.25,22112.456790123455
8810,12308.2,13125.8,14193.3,15167.78431372549
12427,18680.2,16565.8,16825.5,26653.651219512194
12060,16693.0,17026.5,19698.9,24111.288220551378
3901,5899.8,10107.5,10696.1,28684.284968495176
21035,35443.2,34878.8,34057.65,22112.456790123455
30409,37523.6,37195.0,37068.35,28481.303482587064
25213,30262.0,31649.7,33770.35,34868.50617283951
17400,22673.0,22381.6,22457.4,27114.194029850747
47216,46293.4,48342.1,48453.5,47389.4688221709
32012,30338.4,32476.4,33366.3,38739.375
24400,27792.2,28949.8,29001.85,26535.75314861461
12565,22609.6,22021.2,22078.7,23680.93417721519
27070,32784.6,31561.8,34045.85,32273.78504672897
10531,15919.8,15705.3,16629.5,26653.651219512194
31840,34498.0,34789.3,34669.8,35912.12895377129
9763,12251.0,12676.8,14148.8,15167.78431372549
24028,33080.2,34730.7,34092.4,22112.456790123455
10733,10437.6,12512.1,14162.55,15167.78431372549
28803,29194.0,32266.3,33330.0,38739.375
10876,6149.8,8034.6,10737.0,28684.284968495176
21123,24142.0,28853.4,28669.25,26535.75314861461
13905,21499.8,20850.4,21383.25,23680.93417721519
33320,33202.6,31770.9,33740.15,32273.78504672897
37377,39419.4,36932.0,37469.1,31370.958637469586
30527,33316.6,34255.3,34348.9,35912.12895377129
16821,7651.2,9172.7,11068.3,28684.284968495176
9365,9145.6,9224.9,10899.25,28684.284968495176
31256,27777.0,29469.9,28460.7,31153.133971291867
20357,16019.8,22775.6,23273.6,28684.284968495176
30546,23091.0,29605.9,28269.45,26535.75314861461
40754,37321.2,38453.7,35755.4,33761.706024096384
33549,32248.6,33100.3,32637.05,28684.284968495176
25246,22610.2,23531.6,25853.85,26118.927860696516
32447,38532.2,36397.7,37831.05,31370.958637469586
31035,32594.0,31644.9,33335.65,32273.78504672897
39870,33293.4,34452.3,34836.0,22112.456790123455
33054,24762.6,26255.4,26703.55,20644.8
30095,32001.2,33741.7,33989.1,35912.12895377129
16479,13277.8,15858.3,16902.65,26653.651219512194
46027,40688.8,43701.1,41850.4,42755.568292682925
45311,38183.0,40180.2,36233.1,33761.706024096384
34036,31492.2,33648.1,33851.1,35912.12895377129
37105,26678.8,30772.0,28670.75,26535.75314861461
34357,20263.0,22383.8,23871.75,28684.284968495176
36529,14431.0,11890.5,12530.65,28684.284968495176
34526,31718.0,32034.6,33335.25,32273.78504672897
22232,14028.0,16811.5,16908.3,26653.651219512194
23543,11673.8,10760.4,11600.2,28684.284968495176
40901,35012.0,33866.5,33047.3,28684.284968495176
25837,26289.0,26403.0,26534.65,20644.8
46119,41084.2,43619.0,42350.75,42755.568292682925
27570,23598.8,23541.5,25292.25,26118.927860696516
30325,28342.4,29599.0,28720.5,31153.133971291867
42617,39362.2,36914.2,37795.1,31370.958637469586
45586,33754.6,34860.2,35495.4,22112.456790123455
13617,12572.6,11256.5,11600.45,28684.284968495176
29498,19525.0,14013.5,13674.55,28684.284968495176
31559,31502.0,32523.5,33101.95,32273.78504672897
29781,27550.0,27405.8,26470.1,20644.8
25285,24299.6,23454.5,25211.15,26118.927860696516
45190,35141.8,36672.7,35694.4,22112.456790123455
12584,14850.6,16523.6,16504.1,26653.651219512194
39035,36229.4,34191.6,33525.5,28684.284968495176
29116,31122.8,33019.1,33515.85,35912.12895377129
30355,28705.8,29489.9,28915.9,26535.75314861461
24938,22198.6,21919.7,24156.5,28684.284968495176
31411,29531.2,29752.3,29478.05,31153.133971291867
44318,41692.8,40318.7,36809.25,33761.706024096384
36396,37870.0,36782.1,37876.2,31370.958637469586
42897,41842.6,43050.6,42775.65,42755.568292682925
44537,26998.4,28343.7,30587.65,37359.625310173695
10288,12817.2,11239.4,11605.2,28684.284968495176
18594,24562.8,20149.4,20035.7,26354.7542997543
11051,16068.2,20140.6,20200.35,23710.322580645163
19581,23255.4,23212.3,24839.15,26118.927860696516
24815,23050.4,29314.0,31256.6,33429.135802469136
26473,39399.4,38936.2,36590.25,33761.706024096384
23009,34779.4,32486.2,32906.75,28684.284968495176
12492,18406.0,19854.5,18253.05,22258.11192214112
42684,30032.2,30320.1,31341.25,37359.625310173695
16873,25392.4,19722.1,20103.15,26354.7542997543
13271,13930.6,20017.1,20385.15,23710.322580645163
19909,23518.2,22893.9,24408.9,26118.927860696516
7386,12839.8,11247.2,11299.65,28684.284968495176
28267,24565.0,28600.7,31320.25,33429.135802469136
25566,24342.6,22214.1,24110.1,28684.284968495176
26321,29523.0,29599.3,29800.65,31153.133971291867
33759,38123.0,38144.4,37056.9,33761.706024096384
40607,37888.8,37998.0,38063.8,31370.958637469586
17130,26041.8,25817.3,25757.65,20644.8
24764,32251.6,31959.6,32496.6,28684.284968495176
12536,19540.8,19625.1,21864.45,27114.194029850747
34237,40375.2,38132.5,39198.95,31962.048387096773
25298,25445.2,27666.5,31172.95,33429.135802469136
19607,24965.0,21012.7,23302.4,28684.284968495176
25240,30589.8,31419.2,32090.75,28684.284968495176
12221,18149.6,19395.8,18181.35,22258.11192214112
43555,34124.0,32156.6,32160.0,37359.625310173695
13690,21693.8,19026.7,19696.7,26354.7542997543
13613,13726.2,19012.6,19739.35,23710.322580645163
19337,22336.4,22473.3,24214.5,26118.927860696516
7420,12450.8,10798.2,11048.15,28684.284968495176
26416,29145.8,28701.9,29842.6,31153.133971291867
28572,35686.6,36503.9,37164.4,33761.706024096384
41799,38773.2,39096.3,38185.8,31370.958637469586
13666,17557.8,19152.2,21714.65,27114.194029850747
17168,24594.0,24588.3,25690.15,20644.8
29554,38410.4,37194.7,39074.0,31962.048387096773
15257,21034.6,22898.6,25136.55,20644.8
14393,15823.6,18955.6,21542.85,27114.194029850747
26877,28270.0,28023.5,29666.0,31153.133971291867
36908,39665.4,39098.8,38257.45,31370.958637469586
11827,17648.0,18107.3,18205.6,22258.11192214112
10495,16943.2,18948.7,19315.15,26354.7542997543
31340,31022.8,32760.4,33362.65,35912.12895377129
31203,36083.6,37277.0,38487.9,31962.048387096773
18057,13952.2,17483.7,18981.05,24111.288220551378
22464,34558.0,32018.1,31893.05,37359.625310173695
16763,13664.0,17778.5,18881.15,23710.322580645163
13488,14628.0,19007.4,19098.6,26354.7542997543
13558,17584.2,18097.6,20446.85,23680.93417721519
31628,31243.0,32279.8,33317.6,35912.12895377129
24818,20830.8,23559.9,24835.9,20644.8
21923,16928.4,17766.9,18714.25,22258.11192214112
16067,14812.4,18906.3,20635.95,27114.194029850747
45164,44963.6,47646.1,48451.8,47389.4688221709
33630,37868.0,38615.1,37820.75,31370.958637469586
17886,11426.8,12618.4,14456.95,15167.78431372549
44491,43134.2,42852.5,43142.7,42755.568292682925
32840,27483.4,27617.7,30751.0,33429.135802469136
42161,35937.2,37655.1,38485.1,31962.048387096773
40010,30246.0,27813.8,31222.3,33429.135802469136
31474,31518.8,31760.0,33267.15,35912.12895377129
22138,15336.8,19949.8,18315.4,26354.7542997543
38244,38296.8,32496.6,32080.45,37359.625310173695
21754,13789.2,12984.5,14848.8,15167.78431372549
46144,45767.4,47451.2,48667.8,47389.4688221709
15259,14384.2,18528.6,20220.4,27114.194029850747
47816,45470.0,43067.2,43568.9,42755.568292682925
31655,21205.6,24377.8,24993.5,20644.8
23568,15656.6,17901.8,19043.65,24111.288220551378
30853,16767.0,19511.5,21013.45,23680.93417721519
33509,37290.6,37580.3,37311.55,31370.958637469586
26254,16943.4,18123.5,19327.6,22258.11192214112
42405,35912.0,38150.7,38861.4,31962.048387096773
14903,16391.0,17869.0,18660.8,24111.288220551378
41189,33520.8,28285.6,31668.8,33429.135802469136
28179,35025.2,31011.8,31257.0,37359.625310173695
20274,16017.0,20704.7,18315.2,26354.7542997543
32305,24240.6,25141.2,25201.65,20644.8
46642,45593.0,43140.9,43897.9,42755.568292682925
42360,37536.6,38955.9,38836.05,31962.048387096773
19883,18152.8,20232.7,20584.2,23680.93417721519
32422,31196.0,31344.1,33242.3,35912.12895377129
15206,14918.2,17229.5,19898.35,27114.194029850747
31711,35511.4,36700.1,36962.45,31370.958637469586
25025,17032.2,14670.2,15105.75,15167.78431372549
17809,18006.8,18206.4,19501.7,22258.11192214112
23060,15551.6,18034.9,18946.75,23710.322580645163
48522,48053.6,47516.0,48435.65,47389.4688221709
38446,45783.8,44231.9,43961.05,40792.543269230766
32627,30466.6,31396.0,33716.2,34868.50617283951
45779,45525.0,43304.6,44125.8,42755.568292682925
37713,37171.4,37929.7,36888.9,28481.303482587064
37109,38356.6,36899.9,35665.15,22112.456790123455
12264,17532.4,14891.7,15028.3,15167.78431372549
25451,20730.0,21669.8,20038.7,23680.93417721519
35162,33120.4,32952.5,32892.95,32273.78504672897
19518,30392.0,30212.1,29996.5,37359.625310173695
11511,14667.4,16673.8,16462.85,26653.651219512194
51887,47786.6,47361.5,48464.2,47389.4688221709
8817,15481.0,16651.6,18342.25,24111.288220551378
20002,25681.4,29902.7,29510.7,37359.625310173695
8069,16999.6,13718.6,14698.2,15167.78431372549
17958,37142.6,35111.4,34298.55,22112.456790123455
31380,34941.6,36999.1,36338.7,28481.303482587064
6062,19957.2,12928.5,13468.15,28684.284968495176
22329,27876.8,30599.6,33124.2,34868.50617283951
27600,28770.2,31307.0,33007.45,38739.375
17145,27254.8,27523.5,28398.85,26535.75314861461
37629,44471.4,43157.0,43956.55,42755.568292682925
8411,19631.2,20565.5,19178.1,23680.93417721519
12580,15077.2,15498.5,16261.05,26653.651219512194
26803,31817.0,32509.8,32743.15,32273.78504672897
39752,46293.8,46293.6,48064.35,47389.4688221709
8717,14812.4,15752.7,17743.05,24111.288220551378
5332,18848.4,12499.1,13243.0,28684.284968495176
15756,24339.8,29448.9,28803.2,37359.625310173695
39237,45108.4,45036.0,47650.95,47389.4688221709
15264,32221.4,32757.4,32901.9,22112.456790123455
20278,25796.0,29421.9,32758.55,34868.50617283951
36948,34923.2,36831.3,36364.7,28481.303482587064
9824,13165.8,13559.0,16886.95,24111.288220551378
27945,28904.6,31199.6,32443.75,38739.375
8696,15161.6,13294.2,13995.2,15167.78431372549
17755,26581.2,25361.6,27834.7,26535.75314861461
34715,42516.2,42825.2,43475.1,42755.568292682925
11488,19217.2,18400.7,19272.2,23680.93417721519
13394,14460.2,13869.0,15889.05,26653.651219512194
26239,30857.8,31725.9,32130.25,32273.78504672897
30157,42707.6,43028.4,43090.25,40792.543269230766
40437,41040.4,43255.2,43410.25,42755.568292682925
23910,28054.0,29594.4,31920.95,38739.375
23019,27013.4,31012.7,31657.0,28684.284968495176
4591,16402.4,12026.8,13267.3,28684.284968495176
19073,24286.6,23688.8,27018.7,26535.75314861461
35551,40426.2,42475.2,42467.95,40792.543269230766
31309,27913.4,29125.9,31765.2,38739.375
15718,11595.8,13626.2,15733.8,24111.288220551378
43286,35947.2,37876.5,36370.45,28481.303482587064
11494,11395.4,12913.2,13585.5,28684.284968495176
42114,31527.0,32640.8,33266.25,22112.456790123455
12692,10280.6,10977.2,11206.55,28684.284968495176
34848,27059.0,29383.4,32489.3,34868.50617283951
46160,39906.2,42840.0,42378.05,40792.543269230766
22304,21326.4,24002.6,27032.7,26535.75314861461
16451,16336.8,16551.9,19529.4,23680.93417721519
21329,25159.4,20589.6,23049.95,28684.284968495176
33660,25938.4,31083.9,31516.75,28684.284968495176
18595,20541.4,22070.1,24132.7,26118.927860696516
33509,30654.4,31186.2,31936.45,32273.78504672897
14556,12925.0,13476.5,15987.05,26653.651219512194
43088,38680.4,43006.9,42340.65,40792.543269230766
11107,7717.2,13621.1,13672.5,28684.284968495176
40086,30170.0,29682.0,31902.4,38739.375
15929,13594.0,14222.3,15835.0,26653.651219512194
26050,17570.2,17861.5,20152.3,23680.93417721519
43639,38593.2,38058.4,36573.7,28481.303482587064
28340,23956.0,22109.5,23508.9,28684.284968495176
37185,22692.4,25699.1,27538.05,26535.75314861461
44965,31482.0,33311.9,34335.45,22112.456790123455
27871,27590.6,28926.3,32346.3,34868.50617283951
17441,11045.4,11809.0,11322.05,28684.284968495176
26073,20699.0,22499.3,24266.65,26118.927860696516
34615,28259.6,31519.5,31987.8,28684.284968495176
38533,32049.2,31775.6,32074.45,32273.78504672897
22042,13023.6,14707.3,15869.8,24111.288220551378
16030,15686.0,18208.0,20114.6,23680.93417721519
23802,24023.8,25639.3,27294.55,26535.75314861461
11701,8845.0,14401.1,12254.3,28684.284968495176
45245,33109.2,35732.9,35305.85,22112.456790123455
41652,39381.0,38276.2,36789.5,28481.303482587064
19016,20586.0,21920.7,23965.25,26118.927860696516
32901,31597.0,32358.7,31960.25,32273.78504672897
13150,13921.8,14294.6,15430.2,26653.651219512194
27546,26574.4,28520.5,32114.5,34868.50617283951
42482,31803.2,32027.4,32682.1,28684.284968495176
10398,13339.8,14410.4,15769.65,24111.288220551378
20984,23165.2,22681.9,23477.0,28684.284968495176
36402,38271.6,42027.7,42036.7,40792.543269230766
13234,11634.6,12225.9,11151.0,28684.284968495176
30004,30650.8,29710.5,31853.7,38739.375
5095,11176.4,12008.1,10533.3,28684.284968495176
12461,18054.8,18102.2,18732.45,22258.11192214112
19393,17157.6,19425.7,18479.85,26354.7542997543
12083,15758.0,15913.1,18273.55,23710.322580645163
13054,14795.8,16176.8,19340.4,27114.194029850747
23790,32625.4,28595.2,31339.5,33429.135802469136
23002,31224.8,34703.9,36307.75,33761.706024096384
28081,32767.8,35770.5,36351.25,31370.958637469586
5242,10740.8,11595.8,10410.35,28684.284968495176
9338,14971.4,14451.0,17380.95,23710.322580645163
23497,27060.6,34376.7,35648.55,33761.706024096384
14419,18573.2,18110.6,18113.95,22258.11192214112
19005,20405.2,21961.7,22964.0,26118.927860696516
21143,19287.2,18115.2,18687.55,26354.7542997543
13156,14880.0,14303.1,17098.1,23710.322580645163
13820,14681.2,15252.4,18797.95,27114.194029850747
5801,9362.6,9821.6,10291.0,28684.284968495176
34740,36465.6,36804.1,35767.4,22112.456790123455
42047,40121.4,42857.2,43279.15,42755.568292682925
24872,32540.2,28992.7,30534.55,33429.135802469136
14925,21037.0,22689.8,23212.2,28684.284968495176
31679,28540.8,28441.6,29355.95,31153.133971291867
25103,26786.6,33093.0,34915.9,33761.706024096384
23606,25528.2,25061.1,24880.55,20644.8
34250,32222.8,31672.8,33348.7,35912.12895377129
26435,30673.2,35169.3,35783.5,31370.958637469586
11449,13817.2,13740.6,17023.15,23710.322580645163
25093,30990.8,29237.1,30108.1,33429.135802469136
16654,25807.6,23421.1,24838.25,20644.8
14529,17094.4,17011.4,18155.05,22258.11192214112
13947,14257.2,14534.8,18665.55,27114.194029850747
24238,38260.4,35240.9,34846.6,22112.456790123455
22971,21183.8,17905.9,18983.95,26354.7542997543
5632,7000.8,9023.1,10139.8,28684.284968495176
14927,19523.2,20929.8,22230.7,26118.927860696516
46459,40257.4,42891.2,43255.1,42755.568292682925
32497,28758.0,29144.6,29678.65,31153.133971291867
25700,22255.6,23610.3,23448.6,28684.284968495176
24282,24891.2,31507.1,34296.7,33761.706024096384
28522,29651.6,33759.8,35337.0,31370.958637469586
36581,33271.0,32146.9,33468.1,35912.12895377129
11186,14080.8,15512.1,17990.8,22258.11192214112
23820,23940.8,29813.7,34133.7,33761.706024096384
26543,31545.0,31681.0,31725.95,32273.78504672897
17121,20180.4,17758.6,18954.0,26354.7542997543
7877,5929.4,8782.0,10010.7,28684.284968495176
16595,19123.2,19832.3,21686.9,26118.927860696516
44901,41711.8,43091.6,43071.1,42755.568292682925
25683,28086.4,32688.5,34735.3,31370.958637469586
31775,31416.8,30160.7,31658.0,38739.375
37480,24187.0,31241.9,29028.8,37359.625310173695
19945,20114.6,18065.8,18893.95,26354.7542997543
24931,28480.0,29001.5,29416.7,31153.133971291867
36573,26655.0,28939.9,34560.05,33761.706024096384
33181,33581.6,32412.3,33333.8,35912.12895377129
14127,13636.2,13712.7,13800.4,15167.78431372549
20669,14652.8,16329.8,18092.15,22258.11192214112
16335,14472.4,14428.3,18404.95,27114.194029850747
33850,33067.2,31962.5,31803.7,32273.78504672897
36011,33957.4,32273.6,32686.95,28684.284968495176
28928,27529.8,31520.6,34759.3,31370.958637469586
37487,30486.2,30366.1,30239.2,33429.135802469136
47118,44192.4,43354.3,43103.4,42755.568292682925
42578,40141.4,39275.9,38823.6,31962.048387096773
46678,45440.6,43240.5,43153.85,42755.568292682925
18177,15796.0,16925.4,18160.6,22258.11192214112
34530,33540.8,30797.4,31545.15,38739.375
44448,30845.2,28952.9,34635.8,33761.706024096384
34179,30032.6,29589.2,29403.65,31153.133971291867
34925,34271.8,32895.3,33318.5,35912.12895377129
29796,22195.2,19676.4,19351.55,26354.7542997543
40171,30282.6,31901.7,30607.85,33429.135802469136
35538,25658.8,30342.0,29342.85,37359.625310173695
17579,14947.0,14932.6,17278.85,27114.194029850747
33419,33049.2,31851.8,31943.2,32273.78504672897
41210,37595.6,32304.5,33085.5,28684.284968495176
14094,11450.0,14241.1,13683.45,15167.78431372549
48299,46691.0,43406.2,43273.55,42755.568292682925
