attendance,is_federal_holiday,venue,on_grass,temperature,wind_speed,team1_name,team1_pre_win,team1_pre_loss,team1_pre_win_pct,team1_streak,team2_name,team2_pre_win,team2_pre_loss,team2_pre_win_pct,team2_streak,salary-500-800,salary-800-1500,salary-1500,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,month_April,month_August,month_July,month_June,month_March,month_May,month_November,month_October,month_September,weather_Cloudy,weather_Drizzle,weather_In Dome,weather_Overcast,weather_Rain,weather_Sunny,season_type,season,home_team_avg_att_last_year,start_hour,start_hour_label_afternoon,start_hour_label_evening,start_hour_label_night,start_hour_label_noon,game_page_url,start_time,previous_5_to_10MA,lle1,lle2
28721,0,Citizens Bank Park,1,0.4220803267965112,0.8968655437127928,LAA,-0.5570271003432107,-0.6349918903104801,0.5192307692307693,-3.082483375436282,PHI,-0.7533188607544044,-0.4733648014941383,0.4313725490196078,0.3344646910007815,-0.7276857833192146,-1.5151941458939897,-0.3217994292534983,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.4649157741698605,19,0,1,0,0,https://www.baseball-reference.com/boxes/PHI/PHI202206030.shtml,2022-06-03 19:05:00,35360.6,0.006145211059996767,0.004186978414191331
42026,0,Yankee Stadium III,1,-0.0497949565507802,-0.0930896767182867,DET,-0.794676673977972,-0.4310874838570797,0.4117647058823529,1.1664063198458416,NYY,-0.1990596545884434,-1.0445788566008658,0.7058823529411765,1.119145715585789,-1.214714887193472,-1.0828654206859984,0.4454914757096622,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,1.5141799502318507,19,0,1,0,0,https://www.baseball-reference.com/boxes/NYA/NYA202206030.shtml,2022-06-03 19:05:00,38382.2,0.006865093696920349,-0.005147233232997761
15456,0,Oriole Park at Camden Yards,1,0.5164553834659695,0.6988744996265769,CLE,-0.7550684117055119,-0.6757727716011602,0.4782608695652174,1.1664063198458416,BAL,-0.7533188607544044,-0.3917627936217487,0.4150943396226415,-0.4502163335842259,-1.214714887193472,-1.9475228711019807,-1.85638123917982,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.7638318890761924,19,0,1,0,0,https://www.baseball-reference.com/boxes/BAL/BAL202206030.shtml,2022-06-03 19:05:00,15028.4,0.00836481381992047,4.630206744252523e-06
27753,0,Rogers Centre,0,-0.8047954099064467,0.3028924114541451,MIN,-0.4382023135258299,-0.7165536528918403,0.5660377358490566,-1.1511698775807713,TOR,-0.4365993143738552,-0.8405738369198916,0.6,3.0808482770483074,-0.2406566794449572,-1.0828654206859984,-1.4727357866982391,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.0872512346689631,19,0,1,0,0,https://www.baseball-reference.com/boxes/TOR/TOR202206030.shtml,2022-06-03 19:07:00,17133.6,0.00772914093120682,0.001822358754679106
30019,0,American Family Field,1,0.044580100118678,-0.4890717648907186,SDP,-0.4382023135258299,-0.7981154154732004,0.5882352941176471,-1.537432577151873,MIL,-0.3178294844811493,-0.8405738369198916,0.6226415094339622,0.3344646910007815,-0.2406566794449572,-1.5151941458939897,-0.3217994292534983,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.7760743740710466,19,0,1,0,0,https://www.baseball-reference.com/boxes/MIL/MIL202206030.shtml,2022-06-03 19:10:00,31652.2,0.01666132158417332,-0.051268764587190374
52505,0,Dodger Stadium,1,-0.899170466575905,-0.0930896767182867,NYM,-0.2401610021635287,-0.9204580593452406,0.660377358490566,-0.3786444784385669,LAD,-0.2782395411835807,-0.962976848728476,0.6666666666666666,0.3344646910007815,-0.2406566794449572,-0.2182079702700156,0.4454914757096622,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,2.4452943334903248,19,0,1,0,0,https://www.baseball-reference.com/boxes/LAN/LAN202206030.shtml,2022-06-03 19:10:00,49037.8,0.005801061853982891,0.003585081346492617
22516,0,Kauffman Stadium,1,0.5164553834659695,0.1049013673679291,HOU,-0.3193775267084492,-0.9204580593452406,0.6470588235294118,1.5526690194169437,KCR,-0.9908585205398162,-0.3101607857493591,0.3265306122448979,-1.6272378704617372,-1.7017439910677297,-1.5151941458939897,-1.089090334216659,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.4874749377072287,19,0,1,0,0,https://www.baseball-reference.com/boxes/KCA/KCA202206030.shtml,2022-06-03 19:10:00,17360.4,0.009355868065052494,-0.0017986091278518915
8930,0,Tropicana Field,0,-0.1441700132202385,-1.4790269853217983,CHW,-0.7154601494330516,-0.5942110090198001,0.4693877551020408,-1.1511698775807713,TBR,-0.4365993143738552,-0.7997728329836968,0.5882352941176471,0.7268052032932852,-0.7276857833192146,-1.5151941458939897,-1.089090334216659,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-1.9713938867666168,19,0,1,0,0,https://www.baseball-reference.com/boxes/TBA/TBA202206030.shtml,2022-06-03 19:10:00,19084.2,0.008870543496207119,-0.0008001382662365448
32792,0,Wrigley Field,1,-0.7104203532369884,0.1049013673679291,STL,-0.4382023135258299,-0.7573345341825204,0.5769230769230769,0.3938809207036373,CHC,-0.7533188607544044,-0.4325637975579435,0.4230769230769231,-0.4502163335842259,-1.214714887193472,-1.5151941458939897,-1.089090334216659,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,1.0485112689945344,12,0,0,0,1,https://www.baseball-reference.com/boxes/CHN/CHN202206041.shtml,2022-06-04 12:20:00,37882.4,0.007455030118121788,0.00249312378571887
38106,0,Yankee Stadium III,1,0.4220803267965112,-0.0930896767182867,DET,-0.794676673977972,-0.3903066025663996,0.4038461538461538,-0.3786444784385669,NYY,-0.1594697112908748,-1.0445788566008658,0.7115384615384616,1.5114862278782928,-0.2406566794449572,-0.650536695478007,0.0618460232280819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,regular,2022,1.5141799502318507,13,0,0,0,1,https://www.baseball-reference.com/boxes/NYA/NYA202206040.shtml,2022-06-04 13:05:00,38954.8,0.012229282148573066,-0.0062632062581511935
14796,0,RingCentral Coliseum,1,-0.5216702398980718,-0.4890717648907186,BOS,-0.6362436248881311,-0.5534301277291199,0.4807692307692308,0.7801436202747395,OAK,-0.8324987473495417,-0.2693597818131643,0.3703703703703703,-1.6272378704617372,-1.214714887193472,-1.5151941458939897,-0.7054448817350786,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,regular,2022,-1.2133747208165873,13,0,0,0,1,https://www.baseball-reference.com/boxes/OAK/OAK202206040.shtml,2022-06-04 13:07:00,19155.0,0.004947024911265044,0.0018994132445144271
28794,0,Globe Life Field,0,-0.1441700132202385,-1.4790269853217983,SEA,-0.7154601494330516,-0.4718683651477598,0.4423076923076923,0.7801436202747395,TEX,-0.674138974159267,-0.554966809366528,0.4705882352941176,-1.2348973581692333,-0.2406566794449572,-1.5151941458939897,-1.4727357866982391,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-0.4791870529334436,15,1,0,0,0,https://www.baseball-reference.com/boxes/TEX/TEX202206040.shtml,2022-06-04 15:05:00,32039.6,0.008369476313055567,-0.00021366059445716132
36987,0,Rogers Centre,0,-0.6160452965675302,1.0948565877990089,MIN,-0.3985940512533697,-0.7165536528918403,0.5740740740740741,0.3938809207036373,TOR,-0.4365993143738552,-0.7997728329836968,0.5882352941176471,-0.4502163335842259,-1.214714887193472,0.2141207549379757,-1.85638123917982,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.0872512346689631,15,1,0,0,0,https://www.baseball-reference.com/boxes/TOR/TOR202206040.shtml,2022-06-04 15:07:00,19519.6,0.007209012340825528,0.003013747297023635
14686,0,Kauffman Stadium,1,-0.2385450698896968,0.1049013673679291,HOU,-0.279769264435989,-0.9204580593452406,0.6538461538461539,1.938931718988046,KCR,-0.9908585205398162,-0.2693597818131643,0.32,-2.019578382754241,-1.7017439910677297,-0.650536695478007,-1.089090334216659,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.4874749377072287,15,1,0,0,0,https://www.baseball-reference.com/boxes/KCA/KCA202206040.shtml,2022-06-04 15:10:00,17612.4,0.009355868065052494,-0.0017986091278518915
37376,0,American Family Field,1,-0.7104203532369884,-1.4790269853217983,SDP,-0.3985940512533697,-0.7981154154732004,0.5961538461538461,0.3938809207036373,MIL,-0.3178294844811493,-0.7997728329836968,0.6111111111111112,-0.4502163335842259,-0.2406566794449572,-1.9475228711019807,-1.089090334216659,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,regular,2022,0.7760743740710466,15,1,0,0,0,https://www.baseball-reference.com/boxes/MIL/MIL202206040.shtml,2022-06-04 15:10:00,30053.0,0.0074502893148084386,0.0020938356598136235
17183,0,Oriole Park at Camden Yards,1,1.082705723482719,-0.4890717648907186,CLE,-0.7154601494330516,-0.6757727716011602,0.4893617021276595,1.5526690194169437,BAL,-0.7533188607544044,-0.3509617896855539,0.4074074074074074,-0.8425568458767296,-1.214714887193472,-1.9475228711019807,-1.85638123917982,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.7638318890761924,16,1,0,0,0,https://www.baseball-reference.com/boxes/BAL/BAL202206040.shtml,2022-06-04 16:05:00,16179.2,0.00836481381992047,4.630206744252523e-06
19149,0,PNC Park,1,0.044580100118678,0.500883455540361,ARI,-0.5966353626156709,-0.5534301277291199,0.490566037735849,0.3938809207036373,PIT,-0.7533188607544044,-0.5141658054303332,0.44,-0.4502163335842259,-1.214714887193472,-1.0828654206859984,-1.4727357866982391,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.4981412546138186,16,1,0,0,0,https://www.baseball-reference.com/boxes/PIT/PIT202206040.shtml,2022-06-04 16:05:00,12845.2,0.008361952513217565,3.990970369607396e-06
19452,0,Tropicana Field,0,-0.1441700132202385,-1.4790269853217983,CHW,-0.7154601494330516,-0.5534301277291199,0.46,-1.537432577151873,TBR,-0.3970093710762866,-0.7997728329836968,0.5961538461538461,1.119145715585789,0.2463724244293002,-1.0828654206859984,-1.089090334216659,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-1.9713938867666168,16,1,0,0,0,https://www.baseball-reference.com/boxes/TBA/TBA202206040.shtml,2022-06-04 16:10:00,19916.8,0.009075551369047901,-0.001140233980947847
23128,0,Great American Ball Park,1,0.8939556101438028,-0.8850538530631505,WSN,-0.8738931985228926,-0.2271830774036793,0.3518518518518518,0.3938809207036373,CIN,-0.9116786339446789,-0.3101607857493591,0.3529411764705882,-0.4502163335842259,-0.7276857833192146,-1.0828654206859984,-1.089090334216659,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-0.9936536630512128,16,1,0,0,0,https://www.baseball-reference.com/boxes/CIN/CIN202206040.shtml,2022-06-04 16:10:00,21513.0,0.008098638220129996,0.0005240124650439493
7515,0,loanDepot park,0,-0.1441700132202385,-1.4790269853217983,SFG,-0.5174188380707504,-0.7165536528918403,0.5490196078431373,0.3938809207036373,MIA,-0.792908804051973,-0.4733648014941383,0.42,-0.4502163335842259,-0.7276857833192146,-1.0828654206859984,-1.4727357866982391,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-2.578373586788434,16,1,0,0,0,https://www.baseball-reference.com/boxes/MIA/MIA202206040.shtml,2022-06-04 16:10:00,7805.8,0.00898940263043851,0.0004920249764177437
31673,0,Wrigley Field,1,-0.899170466575905,-0.2910807208045027,STL,-0.4382023135258299,-0.7165536528918403,0.5660377358490566,-0.3786444784385669,CHC,-0.7137289174568358,-0.4325637975579435,0.4339622641509434,0.3344646910007815,-1.214714887193472,-1.0828654206859984,-0.7054448817350786,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,1.0485112689945344,18,0,1,0,0,https://www.baseball-reference.com/boxes/CHN/CHN202206042.shtml,2022-06-04 18:15:00,38157.6,0.009882523680444188,0.004109923598791745
50165,0,Dodger Stadium,1,-0.8047954099064467,-0.0930896767182867,NYM,-0.2401610021635287,-0.8796771780545606,0.6481481481481481,-0.7649071780096691,LAD,-0.2386495978860121,-0.962976848728476,0.6730769230769231,0.7268052032932852,-1.214714887193472,-0.2182079702700156,0.8291369281912425,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,2.4452943334903248,19,0,1,0,0,https://www.baseball-reference.com/boxes/LAN/LAN202206040.shtml,2022-06-04 19:10:00,48032.6,0.006586192778676556,0.003148916230746101
41054,0,Coors Field,1,0.044580100118678,1.292847631885225,ATL,-0.5966353626156709,-0.5534301277291199,0.490566037735849,1.1664063198458416,COL,-0.7137289174568358,-0.4733648014941383,0.4423076923076923,-0.8425568458767296,0.7334015283035576,1.0787782053539583,-1.4727357866982391,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.8871110072415102,19,0,1,0,0,https://www.baseball-reference.com/boxes/COL/COL202206040.shtml,2022-06-04 19:10:00,39257.8,0.008355162834156988,7.445051804045596e-05
36313,0,Citizens Bank Park,1,0.7995805534743445,0.3028924114541451,LAA,-0.5570271003432107,-0.5942110090198001,0.5094339622641509,-3.468746075007384,PHI,-0.7137289174568358,-0.4733648014941383,0.4423076923076923,0.7268052032932852,0.2463724244293002,-1.5151941458939897,0.0618460232280819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.4649157741698605,19,0,1,0,0,https://www.baseball-reference.com/boxes/PHI/PHI202206040.shtml,2022-06-04 19:15:00,34242.6,0.009536827624387463,0.005102371482904978
38030,0,Yankee Stadium III,1,-0.3329201265591552,-0.6870628089769346,DET,-0.794676673977972,-0.3495257212757195,0.3962264150943396,-0.7649071780096691,NYY,-0.1198797679933061,-1.0445788566008658,0.7169811320754716,1.9038267401707964,-0.7276857833192146,-0.2182079702700156,0.4454914757096622,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,1.5141799502318507,11,0,0,0,1,https://www.baseball-reference.com/boxes/NYA/NYA202206050.shtml,2022-06-05 11:35:00,37733.4,0.006463563275548721,-0.00700086213636247
12084,0,RingCentral Coliseum,1,-0.4272951832286135,0.1049013673679291,BOS,-0.5966353626156709,-0.5534301277291199,0.490566037735849,1.1664063198458416,OAK,-0.8324987473495417,-0.2285587778769695,0.3636363636363636,-2.019578382754241,-0.7276857833192146,-1.5151941458939897,-0.7054448817350786,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.2133747208165873,13,0,0,0,1,https://www.baseball-reference.com/boxes/OAK/OAK202206050.shtml,2022-06-05 13:07:00,20574.4,0.006650613694505277,0.0018144604943874847
32285,0,American Family Field,1,-1.18229563658428,-0.4890717648907186,SDP,-0.3589857889809094,-0.7981154154732004,0.6037735849056604,0.7801436202747395,MIL,-0.3178294844811493,-0.758971829047502,0.6,-0.8425568458767296,0.7334015283035576,-1.5151941458939897,-0.7054448817350786,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,regular,2022,0.7760743740710466,13,0,0,0,1,https://www.baseball-reference.com/boxes/MIL/MIL202206050.shtml,2022-06-05 13:10:00,26236.4,0.011520715923197441,-0.015699948986609095
48672,0,Dodger Stadium,1,0.044580100118678,-0.2910807208045027,NYM,-0.2005527398910685,-0.8796771780545606,0.6545454545454545,0.3938809207036373,LAD,-0.2386495978860121,-0.9221758447922812,0.660377358490566,-0.4502163335842259,-0.7276857833192146,0.2141207549379757,0.8291369281912425,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,regular,2022,2.4452943334903248,13,0,0,0,1,https://www.baseball-reference.com/boxes/LAN/LAN202206050.shtml,2022-06-05 13:10:00,46164.2,0.0065380869432495325,0.0033548903416296995
12776,0,Kauffman Stadium,1,0.1389551567881363,0.3028924114541451,HOU,-0.279769264435989,-0.8796771780545606,0.6415094339622641,-0.3786444784385669,KCR,-0.9512685772422476,-0.2693597818131643,0.3333333333333333,0.3344646910007815,-1.214714887193472,-0.650536695478007,-1.089090334216659,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.4874749377072287,13,0,0,0,1,https://www.baseball-reference.com/boxes/KCA/KCA202206050.shtml,2022-06-05 13:10:00,18195.2,0.009685056923589988,-0.0030214621676021326
39409,0,Coors Field,1,0.4220803267965112,1.292847631885225,ATL,-0.5570271003432107,-0.5534301277291199,0.5,1.5526690194169437,COL,-0.7137289174568358,-0.4325637975579435,0.4339622641509434,-1.2348973581692333,-0.7276857833192146,0.6464494801459671,-1.089090334216659,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,0.8871110072415102,13,0,0,0,1,https://www.baseball-reference.com/boxes/COL/COL202206050.shtml,2022-06-05 13:10:00,35527.6,0.003298886108582141,0.014915128631770646
14815,0,Oriole Park at Camden Yards,1,0.1389551567881363,-0.0930896767182867,CLE,-0.7154601494330516,-0.6349918903104801,0.4791666666666667,-0.3786444784385669,BAL,-0.7137289174568358,-0.3509617896855539,0.4181818181818181,0.3344646910007815,-1.7017439910677297,-1.9475228711019807,-1.85638123917982,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.7638318890761924,13,0,0,0,1,https://www.baseball-reference.com/boxes/BAL/BAL202206050.shtml,2022-06-05 13:35:00,17166.8,0.00836481381992047,4.630206744252523e-06
34801,0,Citizens Bank Park,1,0.3277052701270529,0.3028924114541451,LAA,-0.5570271003432107,-0.5534301277291199,0.5,-3.8550087745784873,PHI,-0.674138974159267,-0.4733648014941383,0.4528301886792453,1.119145715585789,0.2463724244293002,0.2141207549379757,0.0618460232280819,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.4649157741698605,13,0,0,0,1,https://www.baseball-reference.com/boxes/PHI/PHI202206050.shtml,2022-06-05 13:35:00,34928.6,0.0057411828027942235,0.00525789965515412
11796,0,PNC Park,1,0.2333302134575946,-0.8850538530631505,ARI,-0.5966353626156709,-0.5126492464384399,0.4814814814814814,-0.3786444784385669,PIT,-0.7137289174568358,-0.5141658054303332,0.4509803921568627,0.3344646910007815,-1.214714887193472,-1.5151941458939897,-2.2400266916614,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-1.4981412546138186,13,0,0,0,1,https://www.baseball-reference.com/boxes/PIT/PIT202206050.shtml,2022-06-05 13:35:00,16716.4,0.008364510557042975,4.562455653284184e-06
27427,0,Globe Life Field,0,-0.1441700132202385,-1.4790269853217983,SEA,-0.7154601494330516,-0.4310874838570797,0.4339622641509434,-0.3786444784385669,TEX,-0.6345490308616984,-0.554966809366528,0.4807692307692308,0.3344646910007815,-0.2406566794449572,-0.650536695478007,-1.4727357866982391,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-0.4791870529334436,13,0,0,0,1,https://www.baseball-reference.com/boxes/TEX/TEX202206050.shtml,2022-06-05 13:35:00,29441.4,0.008369476313055567,-0.00021366059445716132
34088,0,Rogers Centre,0,-0.3329201265591552,0.8968655437127928,MIN,-0.3985940512533697,-0.6757727716011602,0.5636363636363636,-0.3786444784385669,TOR,-0.3970093710762866,-0.7997728329836968,0.5961538461538461,0.3344646910007815,-0.2406566794449572,-1.0828654206859984,-1.4727357866982391,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,regular,2022,-1.0872512346689631,13,0,0,0,1,https://www.baseball-reference.com/boxes/TOR/TOR202206050.shtml,2022-06-05 13:37:00,22070.6,0.007117485350413512,0.003580812740743122
16380,0,Great American Ball Park,1,0.8939556101438028,-0.2910807208045027,WSN,-0.8342849362504323,-0.2271830774036793,0.3636363636363636,0.7801436202747395,CIN,-0.9116786339446789,-0.2693597818131643,0.3461538461538461,-0.8425568458767296,-0.2406566794449572,-1.0828654206859984,-0.7054448817350786,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,regular,2022,-0.9936536630512128,13,0,0,0,1,https://www.baseball-reference.com/boxes/CIN/CIN202206050.shtml,2022-06-05 13:40:00,20237.6,0.007187184882615929,-0.0016909665448139827
9641,0,loanDepot park,0,-0.2385450698896968,-1.4790269853217983,SFG,-0.5174188380707504,-0.6757727716011602,0.5384615384615384,-0.3786444784385669,MIA,-0.7533188607544044,-0.4733648014941383,0.4313725490196078,0.3344646910007815,-1.7017439910677297,-1.5151941458939897,-1.85638123917982,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-2.578373586788434,13,0,0,0,1,https://www.baseball-reference.com/boxes/MIA/MIA202206050.shtml,2022-06-05 13:40:00,7869.6,0.008364510557042975,4.562455653284184e-06
11162,0,Tropicana Field,0,-0.1441700132202385,-1.4790269853217983,CHW,-0.6758518871605914,-0.5534301277291199,0.4705882352941176,0.3938809207036373,TBR,-0.3970093710762866,-0.758971829047502,0.5849056603773585,-0.4502163335842259,0.2463724244293002,-1.0828654206859984,-1.089090334216659,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,regular,2022,-1.9713938867666168,13,0,0,0,1,https://www.baseball-reference.com/boxes/TBA/TBA202206050.shtml,2022-06-05 13:40:00,18924.2,0.009689259035557379,-0.0008047194111277995
31424,0,Wrigley Field,1,-0.5216702398980718,-0.4890717648907186,STL,-0.3985940512533697,-0.7165536528918403,0.5740740740740741,0.3938809207036373,CHC,-0.7137289174568358,-0.3917627936217487,0.4259259259259259,-0.4502163335842259,-1.214714887193472,-1.5151941458939897,0.0618460232280819,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,1.0485112689945344,18,0,1,0,0,https://www.baseball-reference.com/boxes/CHN/CHN202206050.shtml,2022-06-05 18:08:00,37672.6,0.007939280130815716,0.003806917794865759
29395,0,Angel Stadium of Anaheim,1,0.1389551567881363,-1.0830448971493665,BOS,-0.5570271003432107,-0.5534301277291199,0.5,1.5526690194169437,LAA,-0.5553691442665611,-0.5141658054303332,0.4909090909090909,-4.373621456509263,-0.7276857833192146,-1.5151941458939897,-0.3217994292534983,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,regular,2022,0.93439024078442,18,0,1,0,0,https://www.baseball-reference.com/boxes/ANA/ANA202206060.shtml,2022-06-06 18:38:00,33195.8,0.006154458184834479,0.0034110871011082816
9485,0,Great American Ball Park,1,-0.5216702398980718,-0.4890717648907186,ARI,-0.5966353626156709,-0.4718683651477598,0.4727272727272727,-0.7649071780096691,CIN,-0.9116786339446789,-0.2285587778769695,0.3396226415094339,-1.2348973581692333,-1.7017439910677297,-1.5151941458939897,-1.4727357866982391,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-0.9936536630512128,18,0,1,0,0,https://www.baseball-reference.com/boxes/CIN/CIN202206060.shtml,2022-06-06 18:40:00,19164.6,0.008411433630543705,0.0003539455140715615
34858,0,Petco Park,1,-0.899170466575905,0.1049013673679291,NYM,-0.1609444776186082,-0.8796771780545606,0.6607142857142857,0.7801436202747395,SDP,-0.3178294844811493,-0.7997728329836968,0.6111111111111112,1.119145715585789,0.2463724244293002,-0.650536695478007,-0.7054448817350786,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,regular,2022,-0.0608322252201233,18,0,1,0,0,https://www.baseball-reference.com/boxes/SDN/SDN202206060.shtml,2022-06-06 18:40:00,36405.4,0.009335020400225864,-0.004469700436878263
